transaction_id,event_ts,customer_id,merchant_id,channel,transaction_amount_usd,txn_country,txn_hour,device_risk_score,new_device_flag,velocity_1h,velocity_24h,geo_distance_km,merchant_risk_score,is_night_flag,alert_generated,fraud_label,triage_score,priority_tier,investigation_sla_hours,manual_review_outcome
T100171,2025-01-04 00:23:00,C100171,M100171,P2P,251.38,US,1,0.258,1,2,2,17.9,0.461,1,1,0,42.1,Medium,12,Cleared
T100172,2025-04-04 00:15:00,C100172,M100172,Card Present,36.11,NG,7,0.062,1,4,8,244.3,0.058,0,1,0,26.3,Review Later,48,False Positive
T100173,2025-04-01 18:20:00,C100173,M100173,P2P,401.76,DE,15,0.354,0,1,3,4251.5,0.08,0,1,0,54.3,Medium,12,Cleared
T100174,2025-03-22 14:42:00,C100174,M100174,Wire,90.01,DE,16,0.373,0,2,3,3956.8,0.474,0,1,0,52.0,Medium,12,False Positive
T100175,2025-03-03 08:56:00,C100175,M100175,Card Present,28.0,US,18,0.114,0,4,9,4.7,0.073,0,1,1,20.2,Review Later,48,Confirmed Fraud
T100176,2025-01-23 19:20:00,C100176,M100176,P2P,31.0,SG,5,0.411,0,1,6,1678.4,0.329,1,1,0,36.8,Review Later,48,False Positive
T100177,2025-01-28 11:40:00,C100177,M100177,Card Not Present,107.16,AE,3,0.085,0,1,5,2449.4,0.721,1,1,1,55.3,Medium,12,Confirmed Fraud
T100178,2025-01-16 17:45:00,C100178,M100178,P2P,94.04,US,2,0.433,0,2,8,42.0,0.604,1,1,0,41.5,Medium,12,False Positive
T100179,2025-04-04 16:02:00,C100179,M100179,P2P,15.85,AE,23,0.218,0,2,4,3805.1,0.554,1,1,1,35.0,Review Later,48,Confirmed Fraud
T100180,2025-01-09 23:50:00,C100180,M100180,Online Banking,820.26,US,3,0.218,1,3,5,21.1,0.193,1,1,0,42.6,Medium,12,Cleared
T100181,2025-04-05 01:04:00,C100181,M100181,Card Present,264.86,BR,1,0.577,0,2,6,2520.8,0.282,1,1,0,58.2,Medium,12,Cleared
T100182,2025-02-25 16:06:00,C100182,M100182,Online Banking,1.96,US,12,0.215,0,2,9,4678.3,0.078,0,1,1,30.2,Review Later,48,Escalated
T100183,2025-04-21 12:36:00,C100183,M100183,Wire,64.78,IN,19,0.195,0,0,1,3195.5,0.191,0,1,0,38.5,Review Later,48,False Positive
T100184,2025-01-05 14:20:00,C100184,M100184,Online Banking,36.79,AE,2,0.351,1,2,4,5606.8,0.094,1,1,0,31.7,Review Later,48,False Positive
T100185,2025-02-01 14:33:00,C100185,M100185,Card Present,48.49,US,0,0.543,0,2,4,6499.6,0.109,1,1,1,38.4,Review Later,48,Escalated
T100186,2025-01-06 20:49:00,C100186,M100186,Card Present,2025.67,NG,18,0.098,0,0,5,1832.7,0.079,0,1,1,53.4,Medium,12,Confirmed Fraud
T100187,2025-04-08 23:42:00,C100187,M100187,Wire,25.66,NG,20,0.658,0,1,3,1005.7,0.058,0,1,0,32.3,Review Later,48,Cleared
T100188,2025-03-04 11:09:00,C100188,M100188,Card Not Present,376.42,SG,13,0.781,0,2,4,481.2,0.377,0,1,0,67.6,Medium,12,False Positive
T100189,2025-02-17 20:31:00,C100189,M100189,Card Not Present,32.0,AE,22,0.237,1,4,9,47.2,0.073,0,1,0,23.1,Review Later,48,False Positive
T100190,2025-04-14 05:37:00,C100190,M100190,Card Present,129.48,NG,0,0.226,0,0,3,5933.7,0.147,1,1,0,44.7,Medium,12,Cleared
T100191,2025-01-26 18:17:00,C100191,M100191,Wire,44.6,NG,4,0.229,0,0,3,2332.1,0.234,1,1,0,35.7,Review Later,48,False Positive
T100192,2025-03-02 02:42:00,C100192,M100192,Card Present,320.18,GB,17,0.529,1,1,3,4298.6,0.19,0,1,1,57.7,Medium,12,Confirmed Fraud
T100193,2025-04-09 22:47:00,C100193,M100193,Card Present,27.77,AE,16,0.174,0,0,2,4087.1,0.08,0,1,1,26.1,Review Later,48,Escalated
T100194,2025-02-07 14:19:00,C100194,M100194,Online Banking,89.04,NG,5,0.629,0,0,2,1318.9,0.117,1,1,0,46.7,Medium,12,Cleared
T100195,2025-02-20 00:03:00,C100195,M100195,Card Present,219.35,DE,3,0.132,0,0,3,4264.3,0.508,1,1,0,55.4,Medium,12,Cleared
T100196,2025-02-10 04:02:00,C100196,M100196,P2P,361.07,US,5,0.363,1,0,3,13.5,0.609,1,1,0,51.8,Medium,12,False Positive
T100197,2025-04-16 08:21:00,C100197,M100197,P2P,32.82,BR,19,0.252,0,0,0,2734.0,0.175,0,1,0,31.1,Review Later,48,False Positive
T100198,2025-03-09 06:25:00,C100198,M100198,Card Not Present,289.78,US,5,0.657,1,1,4,62.4,0.513,1,1,0,51.5,Medium,12,Cleared
T100199,2025-01-04 10:57:00,C100199,M100199,Card Present,158.49,DE,0,0.413,0,2,3,3380.2,0.282,1,1,0,52.3,Medium,12,False Positive
T100200,2025-03-13 00:54:00,C100200,M100200,Card Present,26.95,US,1,0.273,0,2,5,3541.1,0.052,1,1,1,26.7,Review Later,48,Confirmed Fraud
T100201,2025-04-12 00:09:00,C100201,M100201,Card Not Present,81.3,DE,20,0.719,0,0,7,1266.2,0.176,0,1,0,48.6,Medium,12,False Positive
T100202,2025-03-11 12:56:00,C100202,M100202,P2P,301.18,US,8,0.22,0,4,5,25.2,0.449,0,1,0,43.9,Medium,12,False Positive
T100203,2025-01-09 23:50:00,C100203,M100203,P2P,139.12,DE,4,0.713,0,0,2,2993.9,0.232,1,1,1,54.6,Medium,12,Confirmed Fraud
T100204,2025-01-27 04:40:00,C100204,M100204,P2P,32.51,US,1,0.393,1,0,2,7.8,0.291,1,1,1,21.0,Review Later,48,Confirmed Fraud
T100205,2025-02-27 16:09:00,C100205,M100205,P2P,447.73,AE,19,0.406,0,0,4,266.0,0.721,0,1,1,71.8,High,2,Blocked
T100206,2025-02-08 14:23:00,C100206,M100206,P2P,213.38,BR,4,0.065,1,1,1,2493.3,0.069,1,1,0,43.2,Medium,12,False Positive
T100207,2025-01-13 13:12:00,C100207,M100207,Card Present,27.26,AE,4,0.097,0,1,1,1086.8,0.19,1,1,0,27.6,Review Later,48,Cleared
T100208,2025-02-20 14:15:00,C100208,M100208,Card Present,317.54,NG,21,0.153,0,2,6,5814.0,0.609,0,1,0,62.5,Medium,12,False Positive
T100209,2025-01-20 00:09:00,C100209,M100209,Card Present,328.4,BR,10,0.221,0,0,3,3853.2,0.145,0,1,0,52.2,Medium,12,False Positive
T100210,2025-01-08 16:07:00,C100210,M100210,Online Banking,276.78,SG,11,0.474,0,2,3,1007.6,0.083,0,1,1,52.4,Medium,12,Confirmed Fraud
T100211,2025-03-04 22:22:00,C100211,M100211,Card Present,39.61,BR,22,0.319,0,4,9,3631.0,0.377,0,1,0,49.2,Medium,12,Cleared
T100212,2025-02-22 09:09:00,C100212,M100212,Wire,21.86,SG,12,0.695,0,2,3,4204.7,0.071,0,1,0,32.1,Review Later,48,False Positive
T100213,2025-04-20 08:21:00,C100213,M100213,P2P,58.72,AE,8,0.065,1,1,5,1856.8,0.244,0,1,0,36.9,Review Later,48,Cleared
T100214,2025-03-22 21:21:00,C100214,M100214,P2P,106.6,DE,11,0.291,1,3,5,1525.9,0.234,0,1,0,46.2,Medium,12,False Positive
T100215,2025-01-27 07:49:00,C100215,M100215,P2P,39.02,GB,1,0.471,0,4,5,428.7,0.315,1,1,0,39.7,Review Later,48,Cleared
T100216,2025-04-04 04:39:00,C100216,M100216,P2P,64.4,BR,5,0.207,0,0,0,6210.3,0.137,1,1,0,37.2,Review Later,48,False Positive
T100217,2025-03-23 12:13:00,C100217,M100217,Card Not Present,349.74,SG,13,0.676,0,2,4,31.5,0.319,0,1,0,49.0,Medium,12,Cleared
T100218,2025-04-02 16:21:00,C100218,M100218,Online Banking,253.47,IN,23,0.272,0,0,3,6.5,0.291,1,1,0,38.1,Review Later,48,False Positive
T100219,2025-02-14 02:29:00,C100219,M100219,P2P,48.67,IN,4,0.094,0,2,3,12.1,0.091,1,1,0,31.3,Review Later,48,False Positive
T100220,2025-02-20 23:21:00,C100220,M100220,Card Present,150.95,US,3,0.386,0,0,1,30.1,0.686,1,1,0,46.7,Medium,12,False Positive
T100221,2025-02-14 08:58:00,C100221,M100221,Card Present,23.67,AE,22,0.16,0,0,3,3078.0,0.033,0,1,0,23.7,Review Later,48,False Positive
T100222,2025-02-23 11:00:00,C100222,M100222,Card Not Present,117.88,NG,11,0.19,1,0,5,3273.7,0.554,0,1,1,53.7,Medium,12,Blocked
T100223,2025-01-27 11:28:00,C100223,M100223,P2P,109.14,NG,20,0.384,0,0,1,2938.7,0.247,0,1,0,48.1,Medium,12,False Positive
T100224,2025-03-21 17:18:00,C100224,M100224,P2P,396.6,AE,3,0.309,0,1,1,328.4,0.427,1,1,1,62.1,Medium,12,Blocked
T100225,2025-04-09 06:44:00,C100225,M100225,Online Banking,306.05,SG,4,0.377,0,0,2,1570.4,0.625,1,1,1,65.9,Medium,12,Blocked
T100226,2025-03-16 00:42:00,C100226,M100226,Online Banking,74.31,IN,13,0.085,0,5,9,17.6,0.673,0,1,1,45.5,Medium,12,Escalated
T100227,2025-01-13 05:00:00,C100227,M100227,Online Banking,18.51,GB,0,0.08,0,0,3,15376.4,0.155,1,1,0,23.7,Review Later,48,False Positive
T100228,2025-01-29 11:34:00,C100228,M100228,Online Banking,199.06,NG,16,0.243,0,1,3,2477.6,0.479,0,1,1,55.9,Medium,12,Blocked
T100229,2025-01-02 05:43:00,C100229,M100229,Card Not Present,266.51,GB,2,0.345,0,1,6,4554.2,0.058,1,1,1,49.3,Medium,12,Confirmed Fraud
T100230,2025-02-06 17:37:00,C100230,M100230,Online Banking,24.25,BR,1,0.332,1,1,6,5539.7,0.122,1,1,1,28.7,Review Later,48,Confirmed Fraud
T100231,2025-03-08 03:51:00,C100231,M100231,Card Not Present,20.93,NG,23,0.66,0,0,3,1393.5,0.269,1,1,0,36.2,Review Later,48,False Positive
T100232,2025-03-25 09:05:00,C100232,M100232,Card Present,67.35,IN,12,0.344,0,4,10,3412.3,0.138,0,1,1,49.8,Medium,12,Confirmed Fraud
T100233,2025-03-25 09:17:00,C100233,M100233,Online Banking,52.1,GB,1,0.762,1,1,3,141.6,0.121,1,1,0,42.8,Medium,12,False Positive
T100234,2025-04-23 06:43:00,C100234,M100234,P2P,362.03,DE,4,0.084,0,2,7,590.5,0.092,1,1,0,49.7,Medium,12,False Positive
T100235,2025-04-23 10:12:00,C100235,M100235,Wire,572.04,SG,14,0.415,1,2,4,1600.4,0.109,0,1,0,57.7,Medium,12,False Positive
T100236,2025-01-24 02:52:00,C100236,M100236,Online Banking,15.58,DE,17,0.531,0,0,5,1684.2,0.528,0,1,0,38.9,Review Later,48,False Positive
T100237,2025-04-26 18:07:00,C100237,M100237,Card Present,25.22,AE,17,0.098,1,0,2,7857.1,0.052,0,1,0,23.7,Review Later,48,Cleared
T100238,2025-02-06 10:22:00,C100238,M100238,Card Not Present,205.42,IN,2,0.478,0,2,3,2463.4,0.183,1,1,0,52.1,Medium,12,Cleared
T100239,2025-02-26 13:22:00,C100239,M100239,Card Not Present,70.46,SG,15,0.651,0,0,2,1594.1,0.364,0,1,0,50.6,Medium,12,False Positive
T100240,2025-01-28 16:45:00,C100240,M100240,Card Present,45.48,DE,20,0.341,1,0,3,1863.7,0.609,0,1,0,47.0,Medium,12,False Positive
T100241,2025-04-19 23:19:00,C100241,M100241,Online Banking,568.11,DE,1,0.509,0,0,0,1075.1,0.058,1,1,0,57.8,Medium,12,False Positive
T100242,2025-04-10 18:59:00,C100242,M100242,Wire,34.32,NG,7,0.413,0,1,6,1244.0,0.309,0,1,0,37.3,Review Later,48,False Positive
T100243,2025-02-22 10:52:00,C100243,M100243,Card Present,358.78,SG,18,0.174,0,1,2,5143.3,0.528,0,1,0,61.9,Medium,12,Cleared
T100244,2025-01-19 02:12:00,C100244,M100244,P2P,69.11,SG,23,0.256,1,0,7,172.7,0.269,1,1,0,41.9,Medium,12,Cleared
T100245,2025-04-04 03:29:00,C100245,M100245,P2P,14.99,BR,3,0.568,0,1,2,148.2,0.329,1,1,0,34.3,Review Later,48,Cleared
T100246,2025-02-22 16:27:00,C100246,M100246,Card Not Present,8.8,BR,3,0.407,0,2,4,1929.1,0.218,1,1,0,27.6,Review Later,48,Cleared
T100247,2025-04-27 06:51:00,C100247,M100247,Card Not Present,369.81,US,4,0.356,0,1,3,5542.0,0.415,1,1,0,62.0,Medium,12,False Positive
T100248,2025-01-07 05:15:00,C100248,M100248,Online Banking,15.6,GB,14,0.073,1,1,4,1981.1,0.075,0,1,0,20.8,Review Later,48,False Positive
T100249,2025-03-27 04:58:00,C100249,M100249,Card Present,476.52,GB,23,0.051,0,1,9,1704.4,0.053,1,1,1,60.1,Medium,12,Confirmed Fraud
T100250,2025-02-16 01:25:00,C100250,M100250,Card Present,280.79,GB,11,0.28,0,0,2,1307.8,0.241,0,1,1,53.7,Medium,12,Escalated
T100251,2025-04-18 20:23:00,C100251,M100251,P2P,56.06,NG,5,0.481,0,0,4,5424.6,0.673,1,1,0,53.4,Medium,12,Cleared
T100252,2025-04-10 09:09:00,C100252,M100252,Card Not Present,269.03,AE,19,0.074,1,1,2,5054.3,0.138,0,1,0,47.4,Medium,12,False Positive
T100253,2025-02-20 07:04:00,C100253,M100253,P2P,287.14,SG,7,0.247,1,2,5,12.2,0.033,0,1,0,33.3,Review Later,48,False Positive
T100254,2025-04-30 15:40:00,C100254,M100254,Wire,144.01,SG,5,0.088,0,0,2,6093.6,0.291,1,1,0,47.0,Medium,12,False Positive
T100255,2025-03-02 19:28:00,C100255,M100255,Card Not Present,433.39,IN,6,0.282,1,4,6,1329.6,0.329,0,1,1,59.9,Medium,12,Confirmed Fraud
T100256,2025-02-15 08:47:00,C100256,M100256,P2P,5.03,CA,3,0.135,0,3,4,22.5,0.425,1,1,1,12.9,Review Later,48,Confirmed Fraud
T100257,2025-01-01 08:16:00,C100257,M100257,Card Present,132.91,GB,6,0.244,1,0,1,89.6,0.058,0,1,1,43.0,Medium,12,Confirmed Fraud
T100258,2025-04-05 09:11:00,C100258,M100258,Card Not Present,286.45,AE,4,0.483,1,3,4,8.0,0.155,1,1,0,39.8,Review Later,48,Cleared
T100259,2025-01-15 00:33:00,C100259,M100259,P2P,34.9,AE,3,0.087,1,0,0,2154.2,0.114,1,1,0,27.7,Review Later,48,False Positive
T100260,2025-03-03 14:47:00,C100260,M100260,Card Not Present,302.77,BR,23,0.666,0,1,3,749.1,0.072,1,1,1,56.3,Medium,12,Blocked
T100261,2025-01-14 08:43:00,C100261,M100261,Online Banking,259.18,BR,6,0.591,0,0,3,3743.0,0.155,0,1,0,54.8,Medium,12,Cleared
T100262,2025-01-24 00:50:00,C100262,M100262,Card Not Present,42.36,GB,22,0.187,1,3,9,5562.1,0.122,0,1,0,41.6,Medium,12,Cleared
T100263,2025-02-14 04:45:00,C100263,M100263,P2P,41.04,AE,5,0.261,0,2,4,2119.4,0.163,1,1,0,33.3,Review Later,48,Cleared
T100264,2025-04-06 11:02:00,C100264,M100264,Online Banking,48.88,NG,1,0.109,1,1,3,1802.3,0.033,1,1,0,30.1,Review Later,48,Cleared
T100265,2025-03-10 06:48:00,C100265,M100265,P2P,897.66,AE,2,0.706,0,1,4,5.8,0.052,1,1,1,46.6,Medium,12,Confirmed Fraud
T100266,2025-02-14 09:53:00,C100266,M100266,Card Present,21.38,NG,5,0.508,0,1,4,1073.4,0.058,1,1,0,28.8,Review Later,48,Cleared
T100267,2025-01-11 17:59:00,C100267,M100267,Online Banking,53.67,US,17,0.659,0,0,4,61.0,0.117,0,1,1,26.6,Review Later,48,Confirmed Fraud
T100268,2025-03-12 07:07:00,C100268,M100268,Card Not Present,44.27,GB,2,0.467,0,0,2,2836.8,0.075,1,1,0,35.2,Review Later,48,Cleared
T100269,2025-04-21 20:30:00,C100269,M100269,Card Present,15.01,US,21,0.429,0,2,4,4380.4,0.461,0,1,0,35.5,Review Later,48,False Positive
T100270,2025-01-02 14:23:00,C100270,M100270,Online Banking,356.3,GB,2,0.613,0,1,3,7358.6,0.071,1,1,0,57.0,Medium,12,False Positive
T100271,2025-01-25 10:04:00,C100271,M100271,Card Not Present,46.51,GB,0,0.02,0,2,4,1523.8,0.16,1,1,0,31.3,Review Later,48,False Positive
T100272,2025-03-31 22:12:00,C100272,M100272,Online Banking,161.74,BR,14,0.145,0,1,4,1275.5,0.117,0,1,1,44.2,Medium,12,Confirmed Fraud
T100273,2025-03-06 03:16:00,C100273,M100273,Wire,170.46,US,14,0.144,0,2,4,5.4,0.155,0,1,1,30.4,Review Later,48,Confirmed Fraud
T100274,2025-01-04 07:51:00,C100274,M100274,Wire,109.32,NG,19,0.437,1,1,3,2435.8,0.264,0,1,0,49.3,Medium,12,False Positive
T100275,2025-03-29 00:53:00,C100275,M100275,Online Banking,21.04,NG,5,0.532,1,2,4,3931.9,0.309,1,1,0,35.4,Review Later,48,False Positive
T100276,2025-03-11 21:36:00,C100276,M100276,Card Not Present,400.74,AE,17,0.094,0,0,4,1000.1,0.44,0,1,0,59.3,Medium,12,False Positive
T100277,2025-03-15 01:25:00,C100277,M100277,Card Present,33.38,US,23,0.257,0,5,9,23.8,0.188,1,1,0,26.6,Review Later,48,False Positive
T100278,2025-01-27 09:35:00,C100278,M100278,Card Present,97.0,NG,20,0.186,1,4,5,1214.4,0.063,0,1,0,39.6,Review Later,48,False Positive
T100279,2025-04-26 11:31:00,C100279,M100279,Wire,136.51,SG,5,0.507,0,1,1,1864.3,0.08,1,1,0,47.6,Medium,12,False Positive
T100280,2025-01-21 03:09:00,C100280,M100280,P2P,471.46,DE,2,0.408,0,1,5,1272.6,0.23,1,1,1,59.9,Medium,12,Escalated
T100281,2025-03-26 12:25:00,C100281,M100281,Card Not Present,22.31,US,10,0.826,0,0,3,1712.0,0.292,0,1,0,39.7,Review Later,48,False Positive
T100282,2025-02-03 03:15:00,C100282,M100282,Card Present,9.09,IN,10,0.667,0,0,4,300.2,0.08,0,1,0,28.1,Review Later,48,Cleared
T100283,2025-04-23 16:49:00,C100283,M100283,P2P,73.71,GB,4,0.545,1,4,7,73.7,0.271,1,1,0,47.2,Medium,12,Cleared
T100284,2025-03-13 22:22:00,C100284,M100284,P2P,15.39,US,13,0.145,0,4,9,0.2,0.131,0,1,0,18.2,Review Later,48,Cleared
T100285,2025-02-14 01:45:00,C100285,M100285,Wire,16.78,DE,19,0.041,0,0,2,3660.6,0.135,0,1,0,22.1,Review Later,48,Cleared
T100286,2025-01-01 11:57:00,C100286,M100286,Card Not Present,54.88,IN,15,0.239,1,1,3,4923.0,0.673,0,1,1,49.5,Medium,12,Confirmed Fraud
T100287,2025-04-22 07:44:00,C100287,M100287,Wire,31.5,US,7,0.245,1,4,9,12.1,0.225,0,1,0,26.9,Review Later,48,Cleared
T100288,2025-01-28 15:17:00,C100288,M100288,Card Not Present,18.57,US,3,0.327,0,2,3,3795.0,0.213,1,1,0,28.9,Review Later,48,Cleared
T100289,2025-01-11 21:14:00,C100289,M100289,Online Banking,133.8,US,4,0.163,0,2,5,7.4,0.443,1,1,0,36.4,Review Later,48,False Positive
T100290,2025-03-21 04:48:00,C100290,M100290,P2P,130.99,BR,1,0.09,1,1,6,3524.2,0.12,1,1,1,42.1,Medium,12,Confirmed Fraud
T100291,2025-03-28 09:18:00,C100291,M100291,Card Present,19.32,DE,5,0.393,1,3,5,5642.3,0.092,1,1,0,27.2,Review Later,48,Cleared
T100292,2025-04-04 19:51:00,C100292,M100292,Card Not Present,119.55,GB,17,0.224,1,2,7,1125.8,0.37,0,1,0,49.7,Medium,12,Cleared
T100293,2025-02-23 02:57:00,C100293,M100293,Card Not Present,49.65,DE,23,0.199,0,0,2,2787.6,0.072,1,1,1,32.6,Review Later,48,Blocked
T100294,2025-02-25 03:59:00,C100294,M100294,P2P,123.87,BR,14,0.273,0,0,2,2866.4,0.218,0,1,0,46.9,Medium,12,False Positive
T100295,2025-03-03 18:28:00,C100295,M100295,Card Present,22.77,SG,10,0.158,0,3,10,5504.6,0.295,0,1,0,39.8,Review Later,48,Cleared
T100296,2025-01-07 14:32:00,C100296,M100296,Card Present,23.25,GB,22,0.308,1,2,3,1180.0,0.37,0,1,1,34.2,Review Later,48,Blocked
T100297,2025-03-06 07:40:00,C100297,M100297,Card Not Present,918.16,BR,13,0.475,0,3,6,2510.3,0.135,0,1,1,60.2,Medium,12,Blocked
T100298,2025-01-03 05:32:00,C100298,M100298,Card Present,38.13,BR,18,0.235,0,2,4,4694.7,0.213,0,1,0,33.4,Review Later,48,False Positive
T100299,2025-03-04 21:22:00,C100299,M100299,Card Present,75.84,DE,16,0.221,0,0,1,1262.5,0.075,0,1,0,37.8,Review Later,48,False Positive
T100300,2025-03-01 02:06:00,C100300,M100300,Wire,194.88,NG,2,0.357,0,1,2,920.6,0.097,1,1,0,47.8,Medium,12,False Positive
T100301,2025-04-13 09:00:00,C100301,M100301,P2P,10.51,NG,7,0.156,0,2,4,2848.1,0.158,0,1,0,22.7,Review Later,48,Cleared
T100302,2025-03-15 03:09:00,C100302,M100302,P2P,53.44,BR,2,0.153,0,0,0,462.8,0.315,1,1,0,38.9,Review Later,48,Cleared
T100303,2025-01-31 09:33:00,C100303,M100303,Card Present,42.66,SG,9,0.05,1,4,6,4435.7,0.068,0,1,1,28.3,Review Later,48,Blocked
T100304,2025-04-25 12:52:00,C100304,M100304,Card Not Present,24.01,NG,4,0.137,0,1,4,1092.7,0.618,1,1,0,38.1,Review Later,48,False Positive
T100305,2025-03-30 12:31:00,C100305,M100305,Card Not Present,50.65,NG,5,0.459,0,1,9,1333.4,0.138,1,1,1,48.4,Medium,12,Confirmed Fraud
T100306,2025-03-10 06:13:00,C100306,M100306,P2P,8.68,NG,6,0.268,0,1,3,2482.8,0.143,0,1,0,23.6,Review Later,48,Cleared
T100307,2025-03-16 02:42:00,C100307,M100307,Card Present,29.83,NG,3,0.261,0,2,4,6215.4,0.37,1,1,0,35.3,Review Later,48,False Positive
T100308,2025-03-11 09:27:00,C100308,M100308,Card Present,44.85,SG,18,0.11,0,2,10,1695.2,0.604,0,1,1,53.2,Medium,12,Confirmed Fraud
T100309,2025-03-02 01:01:00,C100309,M100309,Online Banking,74.27,IN,5,0.708,0,1,4,6.9,0.469,1,1,0,39.7,Review Later,48,False Positive
T100310,2025-01-19 03:41:00,C100310,M100310,Wire,325.85,US,8,0.151,1,4,11,8.9,0.19,0,1,0,47.2,Medium,12,False Positive
T100311,2025-03-29 10:43:00,C100311,M100311,Wire,341.71,US,0,0.37,0,2,5,17.8,0.201,1,1,1,41.2,Medium,12,Confirmed Fraud
T100312,2025-02-14 22:31:00,C100312,M100312,P2P,34.36,US,7,0.23,0,1,3,1512.6,0.145,0,1,0,30.5,Review Later,48,False Positive
T100313,2025-03-28 23:23:00,C100313,M100313,P2P,139.37,NG,7,0.38,0,2,6,5074.4,0.309,0,1,1,51.6,Medium,12,Blocked
T100314,2025-03-12 18:39:00,C100314,M100314,P2P,198.7,IN,20,0.046,0,3,6,326.4,0.388,0,1,0,50.6,Medium,12,False Positive
T100315,2025-04-03 15:44:00,C100315,M100315,Card Present,33.9,SG,18,0.538,0,4,5,856.7,0.483,0,1,0,43.5,Medium,12,False Positive
T100316,2025-03-23 04:27:00,C100316,M100316,P2P,33.86,GB,17,0.14,0,4,9,476.5,0.513,0,1,0,48.2,Medium,12,False Positive
T100317,2025-04-09 06:48:00,C100317,M100317,Card Not Present,63.23,GB,10,0.451,1,2,6,1672.5,0.353,0,1,0,46.1,Medium,12,False Positive
T100318,2025-04-13 06:49:00,C100318,M100318,P2P,443.12,DE,20,0.522,0,1,2,3555.1,0.686,0,1,0,72.6,High,2,Cleared
T100319,2025-03-07 21:58:00,C100319,M100319,P2P,55.67,DE,10,0.085,0,0,2,2880.0,0.024,0,1,1,31.1,Review Later,48,Blocked
T100320,2025-03-31 03:39:00,C100320,M100320,P2P,81.1,BR,12,0.41,0,1,3,1506.4,0.213,0,1,0,44.8,Medium,12,Cleared
T100321,2025-03-17 12:33:00,C100321,M100321,P2P,86.62,NG,1,0.615,0,0,1,2010.2,0.176,1,1,0,47.6,Medium,12,False Positive
T100322,2025-04-28 08:48:00,C100322,M100322,Online Banking,189.51,DE,23,0.41,0,2,7,1021.5,0.313,1,1,0,53.9,Medium,12,False Positive
T100323,2025-03-28 15:07:00,C100323,M100323,Card Present,42.93,AE,3,0.179,0,2,5,4674.7,0.561,1,1,0,42.6,Medium,12,Cleared
T100324,2025-04-29 00:29:00,C100324,M100324,Online Banking,248.61,IN,18,0.104,0,1,4,3870.6,0.162,0,1,1,47.0,Medium,12,Confirmed Fraud
T100325,2025-01-06 21:21:00,C100325,M100325,Online Banking,127.37,BR,6,0.466,1,1,4,1125.9,0.155,0,1,1,48.4,Medium,12,Confirmed Fraud
T100326,2025-03-03 20:31:00,C100326,M100326,P2P,90.09,BR,8,0.189,0,0,1,9201.6,0.071,0,1,0,39.2,Review Later,48,False Positive
T100327,2025-03-24 05:55:00,C100327,M100327,Card Not Present,30.27,AE,23,0.309,1,1,2,1634.6,0.072,1,1,0,28.7,Review Later,48,False Positive
T100328,2025-03-24 20:56:00,C100328,M100328,Wire,147.66,AE,21,0.046,1,0,2,1854.5,0.427,0,1,0,50.0,Medium,12,Cleared
T100329,2025-03-23 08:16:00,C100329,M100329,Card Present,265.15,IN,1,0.228,0,3,5,5143.5,0.113,1,1,1,48.8,Medium,12,Confirmed Fraud
T100330,2025-01-26 19:25:00,C100330,M100330,Card Not Present,60.96,AE,7,0.231,0,0,1,4251.5,0.158,0,1,0,37.5,Review Later,48,False Positive
T100331,2025-04-11 01:56:00,C100331,M100331,Card Present,177.54,US,0,0.096,1,1,4,34.5,0.135,1,1,0,29.5,Review Later,48,Cleared
T100332,2025-04-29 12:35:00,C100332,M100332,P2P,49.97,US,3,0.377,1,0,5,2.6,0.12,1,1,1,21.5,Review Later,48,Confirmed Fraud
T100333,2025-03-24 07:19:00,C100333,M100333,Card Not Present,20.53,GB,11,0.143,1,1,2,3333.6,0.292,0,1,1,28.9,Review Later,48,Confirmed Fraud
T100334,2025-02-13 09:29:00,C100334,M100334,P2P,296.51,DE,15,0.212,0,1,2,5559.3,0.079,0,1,0,49.3,Medium,12,False Positive
T100335,2025-01-02 22:24:00,C100335,M100335,Wire,46.19,GB,5,0.212,1,1,1,4834.5,0.271,1,1,1,36.9,Review Later,48,Confirmed Fraud
T100336,2025-01-08 04:54:00,C100336,M100336,P2P,110.28,AE,1,0.657,0,0,2,0.3,0.213,1,1,0,36.5,Review Later,48,False Positive
T100337,2025-04-17 10:23:00,C100337,M100337,Card Present,70.81,DE,12,0.352,0,1,9,3346.1,0.329,0,1,1,55.3,Medium,12,Blocked
T100338,2025-03-22 20:06:00,C100338,M100338,P2P,336.67,NG,6,0.263,0,2,3,3037.4,0.475,0,1,0,61.3,Medium,12,Cleared
T100339,2025-01-11 19:47:00,C100339,M100339,P2P,26.12,GB,13,0.233,1,0,2,2597.6,0.244,0,1,1,30.7,Review Later,48,Confirmed Fraud
T100340,2025-02-26 02:38:00,C100340,M100340,P2P,23.33,US,13,0.296,0,0,3,2437.2,0.114,0,1,0,27.6,Review Later,48,False Positive
T100341,2025-01-25 09:36:00,C100341,M100341,Card Present,470.4,US,20,0.374,0,4,9,1.4,0.469,0,1,0,60.3,Medium,12,False Positive
T100342,2025-02-27 13:40:00,C100342,M100342,Online Banking,118.31,US,2,0.198,0,1,6,3.2,0.474,1,1,0,36.9,Review Later,48,Cleared
T100343,2025-04-21 00:20:00,C100343,M100343,P2P,263.65,US,10,0.695,0,0,2,7.0,0.092,0,1,0,40.1,Medium,12,Cleared
