transaction_id,event_ts,customer_id,merchant_id,channel,transaction_amount_usd,txn_country,txn_hour,device_risk_score,new_device_flag,velocity_1h,velocity_24h,geo_distance_km,merchant_risk_score,is_night_flag,alert_generated,fraud_label
T9040999,2025-02-08 04:20:00,C100214,M100214,Card Present,114.17,NG,22,0.289,0,3,7,942.4,0.114,0,0,0
T9027635,2025-02-02 09:46:00,C100215,M100215,Online Banking,12.98,SG,9,0.215,0,1,5,1.6,0.1,0,0,1
T9022645,2025-01-12 07:42:00,C100216,M100216,Card Not Present,45.98,IN,17,0.322,0,0,2,10.1,0.388,0,0,0
T9004568,2025-02-21 20:09:00,C100217,M100217,P2P,30.89,US,15,0.083,0,0,1,28.5,0.502,0,0,0
T9064538,2025-03-17 01:38:00,C100218,M100218,P2P,8.64,UK,5,0.473,0,1,3,23.0,0.269,1,0,0
T9006491,2025-04-29 10:19:00,C100219,M100219,Card Present,76.87,US,16,0.171,0,0,2,29.8,0.213,0,0,0
T9000773,2025-03-16 09:47:00,C100220,M100220,Card Present,82.83,UK,5,0.372,0,1,6,5.2,0.06,1,0,0
T9023870,2025-01-01 21:26:00,C100221,M100221,Card Not Present,36.58,UK,21,0.26,0,0,0,17.3,0.177,0,0,0
T9030800,2025-01-14 01:51:00,C100222,M100222,Online Banking,278.63,US,19,0.314,1,0,5,32.2,0.175,0,0,0
T9052778,2025-01-29 12:15:00,C100223,M100223,Card Not Present,9.86,AE,14,0.086,0,3,5,38.0,0.449,0,0,0
T9007027,2025-04-28 11:10:00,C100224,M100224,Online Banking,43.85,US,9,0.309,1,1,5,12.2,0.08,0,0,0
T9018550,2025-03-28 00:43:00,C100225,M100225,Card Present,29.86,AE,21,0.391,0,2,2,19.5,0.442,0,0,0
T9022273,2025-01-23 04:25:00,C100226,M100226,Card Present,15.6,BR,18,0.175,0,5,7,1597.3,0.24,0,0,0
T9008426,2025-02-19 19:08:00,C100227,M100227,Card Not Present,27.62,IN,6,0.065,0,0,3,4.1,0.176,0,0,0
T9046916,2025-02-20 04:10:00,C100228,M100228,Card Present,9.07,SG,13,0.368,0,2,5,5.4,0.08,0,0,0
T9015081,2025-01-01 00:28:00,C100229,M100229,Card Present,26.45,US,19,0.397,0,0,5,11.5,0.203,0,0,0
T9043213,2025-03-15 13:59:00,C100230,M100230,Card Not Present,112.41,AE,10,0.179,1,0,1,1420.8,0.487,0,0,0
T9040278,2025-03-04 19:53:00,C100231,M100231,P2P,43.16,US,2,0.206,1,0,1,19.1,0.08,1,0,0
T9010610,2025-04-24 07:27:00,C100232,M100232,Online Banking,136.56,IN,23,0.204,0,1,2,11.4,0.07,1,0,0
T9058003,2025-04-23 16:23:00,C100233,M100233,Card Present,6.0,US,6,0.48,0,1,7,42.0,0.072,0,0,0
T9007743,2025-02-22 18:32:00,C100234,M100234,Card Not Present,91.21,UK,2,0.392,1,2,4,8.2,0.483,1,0,0
T9054466,2025-02-27 13:51:00,C100235,M100235,Card Present,129.88,US,17,0.296,0,0,2,5.1,0.046,0,0,0
T9034240,2025-03-26 08:43:00,C100236,M100236,Online Banking,25.81,US,23,0.509,1,0,6,56.6,0.046,1,0,1
T9044325,2025-04-25 18:37:00,C100237,M100237,P2P,35.36,US,1,0.297,0,0,1,49.6,0.37,1,0,1
T9021090,2025-01-05 00:55:00,C100238,M100238,Card Present,3.08,IN,21,0.734,1,0,0,13.4,0.388,0,0,0
T9043930,2025-03-28 19:37:00,C100239,M100239,P2P,21.97,CA,14,0.318,0,0,4,21.6,0.165,0,0,0
T9051235,2025-02-12 12:29:00,C100240,M100240,Card Not Present,25.07,US,23,0.355,0,0,5,25.1,0.138,1,0,0
T9030910,2025-02-09 08:41:00,C100241,M100241,Online Banking,67.67,CA,19,0.343,1,0,1,74.4,0.193,0,0,0
T9025562,2025-01-26 14:55:00,C100242,M100242,Online Banking,18.63,US,14,0.485,1,1,9,8.3,0.074,0,0,0
T9038371,2025-04-06 19:15:00,C100243,M100243,Card Present,46.99,SG,22,0.388,0,1,2,2.7,0.295,0,0,0
T9013047,2025-01-13 16:12:00,C100244,M100244,Card Not Present,14.81,US,19,0.46,0,2,6,27.5,0.609,0,0,0
T9040793,2025-02-15 21:47:00,C100245,M100245,Card Not Present,20.34,IN,5,0.239,0,0,4,5.1,0.475,1,0,0
T9009084,2025-01-25 06:47:00,C100246,M100246,Online Banking,39.45,US,9,0.402,0,1,2,8.9,0.66,0,0,0
T9062452,2025-01-04 18:58:00,C100247,M100247,Online Banking,22.45,CA,1,0.509,1,1,1,13.8,0.234,1,0,0
T9025742,2025-04-12 06:06:00,C100248,M100248,Card Not Present,67.75,GB,5,0.276,0,0,6,3406.0,0.168,1,1,0
T9055245,2025-03-11 01:30:00,C100249,M100249,Wire,156.36,US,13,0.243,0,1,4,15.9,0.168,0,0,0
T9064246,2025-02-25 02:03:00,C100250,M100250,P2P,39.91,IN,19,0.49,1,2,4,11.0,0.088,0,0,0
T9012114,2025-04-23 03:27:00,C100251,M100251,Card Present,34.89,IN,3,0.574,1,0,1,20.9,0.263,1,0,0
T9026438,2025-04-01 16:41:00,C100252,M100252,Wire,827.76,UK,18,0.26,0,3,5,3.5,0.316,0,0,0
T9001784,2025-01-24 11:37:00,C100253,M100253,P2P,15.41,US,7,0.138,0,1,5,3.8,0.721,0,0,0
T9048133,2025-03-02 21:25:00,C100254,M100254,P2P,30.36,CA,20,0.095,1,1,3,1.7,0.075,0,0,0
T9058099,2025-02-18 05:39:00,C100255,M100255,Card Not Present,98.99,UK,5,0.407,0,2,7,30.8,0.136,1,0,0
T9009485,2025-03-01 01:33:00,C100256,M100256,P2P,264.37,CA,11,0.212,0,1,5,0.4,0.077,0,0,0
T9038873,2025-02-28 11:09:00,C100257,M100257,Card Not Present,125.38,US,22,0.057,1,1,2,22.4,0.073,0,0,0
T9029537,2025-02-21 14:22:00,C100258,M100258,Card Not Present,88.99,DE,3,0.375,0,0,1,2438.8,0.425,1,1,0
T9009590,2025-03-20 23:58:00,C100259,M100259,P2P,38.54,UK,23,0.745,0,1,3,22.0,0.259,1,0,0
T9035033,2025-02-12 16:05:00,C100260,M100260,Card Not Present,33.63,IN,6,0.127,1,1,2,1.6,0.323,0,0,0
T9062491,2025-01-05 03:34:00,C100261,M100261,Card Not Present,212.76,US,6,0.143,0,0,0,9.0,0.451,0,0,0
T9054811,2025-02-11 20:35:00,C100262,M100262,Card Not Present,40.66,DE,23,0.076,0,1,3,612.1,0.673,1,0,0
T9060281,2025-01-08 19:57:00,C100263,M100263,Card Not Present,76.46,CA,12,0.28,0,0,2,11.1,0.101,0,0,0
T9022411,2025-02-13 07:29:00,C100264,M100264,P2P,15.95,SG,15,0.393,0,0,0,14.6,0.609,0,0,0
T9038554,2025-02-08 17:14:00,C100265,M100265,Card Present,57.53,US,14,0.37,0,1,4,4.8,0.053,0,0,0
T9018956,2025-03-10 08:06:00,C100266,M100266,Wire,122.11,IN,5,0.233,1,1,3,4.3,0.074,1,0,0
T9046532,2025-01-31 18:12:00,C100267,M100267,Online Banking,86.89,AE,16,0.313,1,0,3,12.0,0.413,0,0,0
T9059018,2025-04-24 20:08:00,C100268,M100268,Online Banking,110.11,DE,11,0.2,1,2,6,3532.0,0.213,0,0,0
T9041660,2025-03-13 20:12:00,C100269,M100269,Card Not Present,25.54,UK,0,0.403,0,2,4,27.5,0.269,1,0,0
T9029232,2025-03-04 23:16:00,C100270,M100270,Online Banking,35.03,SG,4,0.387,0,2,3,27.9,0.291,1,0,0
T9055162,2025-04-30 05:12:00,C100271,M100271,Card Present,7.73,US,22,0.17,0,0,6,18.2,0.145,0,0,0
T9014018,2025-02-19 18:00:00,C100272,M100272,Card Present,21.17,SG,1,0.599,0,0,3,2.5,0.247,1,0,0
T9000114,2025-04-16 20:50:00,C100273,M100273,Card Not Present,69.82,UK,22,0.515,1,0,2,3.9,0.158,0,0,0
T9024431,2025-02-19 22:12:00,C100274,M100274,P2P,22.19,CA,9,0.334,0,1,7,22.7,0.508,0,0,0
T9062941,2025-04-27 04:24:00,C100275,M100275,Card Not Present,91.73,US,0,0.311,0,1,2,14.7,0.138,1,0,0
T9020851,2025-02-27 06:01:00,C100276,M100276,P2P,101.54,UK,19,0.385,0,2,6,35.0,0.08,0,0,0
T9016598,2025-03-15 20:59:00,C100277,M100277,Card Present,82.22,US,9,0.445,0,1,2,26.3,0.469,0,0,0
T9057874,2025-02-13 20:32:00,C100278,M100278,Card Present,53.1,IN,15,0.093,0,3,4,28.5,0.213,0,0,0
T9037025,2025-04-13 22:51:00,C100279,M100279,P2P,32.84,CA,15,0.426,0,2,3,3.0,0.054,0,0,0
T9029177,2025-02-23 19:55:00,C100280,M100280,Card Not Present,73.18,US,20,0.37,1,3,4,16.4,0.313,0,0,0
T9033079,2025-03-24 03:30:00,C100281,M100281,P2P,39.32,SG,19,0.102,0,0,3,23.4,0.397,0,0,0
T9030035,2025-01-17 00:52:00,C100282,M100282,Card Present,129.08,UK,3,0.372,1,3,8,15.7,0.201,1,0,0
T9058085,2025-01-10 00:05:00,C100283,M100283,Online Banking,269.83,US,15,0.193,0,1,3,32.7,0.188,0,0,0
T9033608,2025-03-23 13:26:00,C100284,M100284,P2P,48.19,IN,18,0.447,0,1,4,14.8,0.135,0,0,0
T9002515,2025-02-08 21:34:00,C100285,M100285,Card Present,12.65,US,18,0.443,0,2,6,13.2,0.686,0,0,0
T9010593,2025-04-20 21:49:00,C100286,M100286,Online Banking,9.5,IN,17,0.141,0,1,3,74.8,0.291,0,0,0
T9034686,2025-02-17 03:48:00,C100287,M100287,Card Not Present,20.35,US,22,0.278,1,1,1,95.4,0.625,0,0,0
T9003313,2025-03-11 15:13:00,C100288,M100288,Card Not Present,18.19,CA,16,0.32,0,0,3,25.4,0.193,0,0,0
T9019568,2025-03-11 06:19:00,C100289,M100289,P2P,15.14,US,4,0.04,0,0,2,1785.5,0.286,1,1,0
T9041030,2025-03-16 21:00:00,C100290,M100290,Card Present,216.51,IN,17,0.197,0,1,3,11.3,0.521,0,0,0
T9005265,2025-01-31 01:56:00,C100291,M100291,Card Not Present,117.93,US,13,0.173,0,1,2,3.3,0.413,0,0,0
T9014090,2025-01-17 07:37:00,C100292,M100292,Online Banking,47.44,SG,14,0.482,0,0,6,1.4,0.232,0,0,0
T9037452,2025-02-10 14:06:00,C100293,M100293,Card Present,65.81,US,10,0.144,0,2,4,1.5,0.148,0,0,0
T9059092,2025-01-17 05:29:00,C100294,M100294,Online Banking,30.29,US,2,0.021,0,3,4,34.1,0.234,1,0,0
T9012728,2025-01-11 22:43:00,C100295,M100295,P2P,43.28,US,13,0.473,0,2,2,7.7,0.12,0,0,0
T9027473,2025-01-03 13:41:00,C100296,M100296,Card Not Present,278.61,US,8,0.453,0,0,1,1.5,0.528,0,0,0
T9063320,2025-01-25 08:27:00,C100297,M100297,Online Banking,589.3,IN,3,0.729,0,1,2,35.9,0.183,1,0,0
T9059429,2025-02-11 15:04:00,C100298,M100298,P2P,13.87,SG,14,0.346,0,1,2,3175.6,0.19,0,0,0
T9025924,2025-04-04 13:49:00,C100299,M100299,P2P,74.16,CA,23,0.549,0,0,2,10.3,0.073,1,0,1
T9016356,2025-02-14 03:00:00,C100300,M100300,Card Not Present,13.3,US,18,0.106,0,1,3,39.4,0.281,0,0,0
T9005333,2025-02-02 06:20:00,C100301,M100301,Card Present,136.11,US,1,0.454,1,0,2,12.2,0.121,1,0,0
T9019085,2025-03-30 10:47:00,C100302,M100302,P2P,976.9,UK,10,0.353,0,0,1,55.2,0.316,0,0,0
T9045433,2025-02-09 19:53:00,C100303,M100303,Card Present,148.03,UK,20,0.204,1,2,6,7.5,0.299,0,0,1
T9040199,2025-03-01 06:20:00,C100304,M100304,Card Present,467.98,US,8,0.085,0,0,3,15.4,0.163,0,0,0
T9042824,2025-01-08 02:09:00,C100305,M100305,Card Present,15.19,US,5,0.345,0,0,2,18.9,0.632,1,0,0
T9050825,2025-01-28 04:45:00,C100306,M100306,Card Present,14.29,SG,7,0.463,0,3,5,1.1,0.366,0,0,0
T9058197,2025-01-08 00:39:00,C100307,M100307,Card Present,35.36,IN,10,0.149,0,1,4,34.8,0.45,0,0,0
T9007876,2025-04-04 02:11:00,C100308,M100308,Card Not Present,88.28,AE,15,0.192,0,1,2,63.1,0.308,0,0,0
T9061818,2025-02-13 17:25:00,C100309,M100309,Card Not Present,719.02,IN,19,0.082,0,0,1,17.2,0.519,0,0,0
T9061366,2025-02-13 19:14:00,C100310,M100310,Card Not Present,71.3,US,17,0.216,0,2,6,45.8,0.117,0,0,0
T9051092,2025-03-10 07:35:00,C100311,M100311,P2P,54.39,US,8,0.285,0,1,4,2.4,0.247,0,0,0
T9062337,2025-02-27 17:47:00,C100312,M100312,Card Not Present,28.85,US,13,0.577,0,0,2,32.1,0.075,0,0,0
T9035761,2025-01-05 23:00:00,C100313,M100313,Card Present,110.96,US,4,0.42,0,1,2,3.1,0.058,1,0,0
T9012432,2025-04-15 01:38:00,C100314,M100314,Online Banking,55.09,CA,17,0.151,0,0,3,5.0,0.012,0,0,0
T9051286,2025-02-08 02:54:00,C100315,M100315,Online Banking,33.63,UK,4,0.428,1,1,4,60.4,0.469,1,0,0
T9029103,2025-01-02 05:10:00,C100316,M100316,Card Present,76.2,SG,16,0.071,0,0,2,26.0,0.45,0,0,0
T9033883,2025-04-25 12:44:00,C100317,M100317,Card Present,232.15,IN,3,0.281,1,0,1,14.6,0.137,1,0,0
T9045846,2025-04-17 14:19:00,C100318,M100318,Card Not Present,178.23,IN,1,0.224,0,3,9,172.9,0.053,1,0,0
T9009118,2025-01-28 02:45:00,C100319,M100319,Card Not Present,96.21,US,6,0.418,1,1,3,62.9,0.458,0,0,0
T9017051,2025-02-08 08:51:00,C100320,M100320,Card Not Present,30.81,IN,9,0.345,0,0,3,4.6,0.261,0,0,0
T9042446,2025-01-26 23:43:00,C100321,M100321,Card Present,72.37,IN,14,0.433,0,0,5,9.5,0.053,0,0,0
T9015875,2025-01-02 17:57:00,C100322,M100322,Online Banking,81.52,IN,0,0.135,0,1,4,25.3,0.388,1,0,0
T9045187,2025-04-15 23:33:00,C100323,M100323,Card Present,40.4,US,2,0.18,0,0,0,25.3,0.077,1,0,0
T9042020,2025-03-30 05:51:00,C100324,M100324,Card Present,10.87,CA,7,0.315,0,0,0,10.8,0.136,0,0,0
T9017466,2025-03-14 01:05:00,C100325,M100325,Online Banking,105.79,US,13,0.563,0,1,4,30.9,0.046,0,0,1
T9049235,2025-01-28 22:22:00,C100326,M100326,P2P,266.4,IN,6,0.355,0,2,6,16.5,0.052,0,0,0
T9037495,2025-03-02 03:37:00,C100327,M100327,Card Present,2.38,US,14,0.038,1,0,1,47.1,0.183,0,0,0
T9059221,2025-03-26 20:10:00,C100328,M100328,Card Not Present,89.6,US,15,0.228,0,0,5,8.2,0.074,0,0,0
T9060536,2025-04-21 11:37:00,C100329,M100329,Online Banking,69.72,GB,2,0.351,0,4,5,1714.0,0.137,1,1,0
T9012266,2025-04-30 09:50:00,C100330,M100330,Card Present,11.21,US,17,0.179,0,0,1,15.5,0.44,0,0,0
T9016954,2025-04-22 09:37:00,C100331,M100331,Online Banking,74.34,CA,4,0.339,0,0,3,33.6,0.263,1,0,0
T9002574,2025-01-19 00:54:00,C100332,M100332,Card Present,134.14,IN,0,0.122,0,2,3,13.3,0.264,1,0,0
T9044947,2025-01-28 06:59:00,C100333,M100333,Card Present,25.8,CA,4,0.41,0,1,4,78.3,0.244,1,0,0
T9062271,2025-01-12 18:42:00,C100334,M100334,Wire,50.11,AE,18,0.156,0,0,3,742.5,0.198,0,0,0
T9062473,2025-03-29 14:36:00,C100335,M100335,Card Present,29.45,UK,10,0.288,0,1,4,64.7,0.469,0,0,0
T9062537,2025-01-06 02:44:00,C100336,M100336,Card Present,53.75,UK,7,0.192,0,5,8,7.0,0.686,0,0,0
T9034164,2025-04-06 20:58:00,C100337,M100337,Wire,138.42,IN,1,0.289,0,0,1,3358.3,0.521,1,1,1
T9058174,2025-01-24 16:06:00,C100338,M100338,Card Not Present,31.04,US,3,0.335,0,3,4,2.3,0.319,1,0,0
T9003874,2025-04-19 21:46:00,C100339,M100339,Card Present,101.76,SG,2,0.09,0,0,2,58.6,0.561,1,0,0
T9016534,2025-03-13 02:11:00,C100340,M100340,Card Present,126.23,IN,19,0.154,1,0,0,1.4,0.264,0,0,0
T9053446,2025-02-19 18:06:00,C100341,M100341,P2P,36.26,US,11,0.192,1,1,1,13.4,0.094,0,0,0
T9021003,2025-01-10 08:19:00,C100342,M100342,Card Not Present,172.66,US,23,0.224,0,2,4,0.5,0.12,1,0,0
T9018511,2025-04-17 03:46:00,C100343,M100343,Card Present,4.5,US,0,0.213,0,0,2,3.2,0.37,1,0,0
T9064384,2025-04-17 05:17:00,C100344,M100344,P2P,111.27,AE,2,0.364,1,1,3,15.6,0.203,1,0,0
T9056196,2025-02-10 17:47:00,C100345,M100345,Card Present,16.89,DE,2,0.172,0,4,5,3850.9,0.66,1,0,0
T9043179,2025-03-11 11:48:00,C100346,M100346,Card Not Present,27.62,IN,3,0.419,0,0,5,6.8,0.521,1,0,0
T9054761,2025-02-15 16:52:00,C100347,M100347,Card Not Present,96.96,US,4,0.254,1,0,1,31.5,0.117,1,0,0
T9050006,2025-04-05 22:31:00,C100348,M100348,Card Not Present,34.25,US,2,0.152,1,2,4,54.0,0.165,1,0,0
T9033486,2025-04-03 11:52:00,C100349,M100349,Card Not Present,54.06,GB,3,0.633,0,2,3,1119.0,0.19,1,1,0
T9032837,2025-02-19 03:34:00,C100350,M100350,Card Present,83.94,IN,17,0.164,0,1,2,10.4,0.377,0,0,0
T9021114,2025-02-28 22:29:00,C100351,M100351,Online Banking,29.53,US,11,0.168,0,0,2,0.1,0.341,0,0,0
T9016883,2025-03-19 03:42:00,C100352,M100352,Card Present,16.86,DE,16,0.092,0,0,5,3267.3,0.23,0,0,0
T9034490,2025-04-11 19:33:00,C100353,M100353,Card Present,238.23,AE,10,0.199,0,0,1,11.3,0.121,0,0,0
T9013951,2025-03-18 23:56:00,C100354,M100354,Card Not Present,213.16,CA,1,0.309,0,1,3,2.1,0.097,1,0,0
T9059783,2025-02-06 05:25:00,C100355,M100355,Card Not Present,105.52,US,15,0.34,0,1,1,29.0,0.561,0,0,0
T9019599,2025-03-18 15:05:00,C100356,M100356,Card Not Present,58.98,NG,12,0.128,0,3,4,7366.5,0.561,0,0,1
T9013623,2025-02-26 14:32:00,C100357,M100357,Card Present,46.17,CA,0,0.153,0,1,2,4.0,0.247,1,0,0
T9040898,2025-02-25 22:07:00,C100358,M100358,Online Banking,284.05,US,1,0.069,0,0,1,3.3,0.425,1,0,0
T9005672,2025-01-14 06:51:00,C100359,M100359,P2P,63.94,AE,11,0.139,0,0,1,49.3,0.528,0,0,0
T9038172,2025-02-04 00:58:00,C100360,M100360,Card Present,47.9,CA,10,0.106,0,1,4,35.9,0.37,0,0,0
T9046337,2025-01-05 13:37:00,C100361,M100361,P2P,48.72,IN,17,0.391,0,1,1,18.5,0.378,0,0,0
T9021286,2025-02-15 10:08:00,C100362,M100362,Card Present,44.74,SG,20,0.394,0,2,3,1855.7,0.413,0,0,0
T9035145,2025-04-18 18:52:00,C100363,M100363,Card Not Present,22.54,US,6,0.14,0,0,4,35.7,0.508,0,0,0
T9054280,2025-01-05 21:46:00,C100364,M100364,Card Present,71.59,US,21,0.15,0,1,3,6.9,0.425,0,0,0
T9017768,2025-03-07 21:48:00,C100365,M100365,Online Banking,90.63,US,21,0.245,0,1,2,6.3,0.359,0,0,0
T9015767,2025-03-09 13:40:00,C100366,M100366,Online Banking,110.63,US,13,0.149,0,0,1,14.4,0.06,0,0,0
T9031729,2025-01-13 01:52:00,C100367,M100367,Online Banking,160.48,US,10,0.257,0,4,5,5.3,0.388,0,0,0
T9040614,2025-03-08 08:54:00,C100368,M100368,Card Not Present,383.3,US,15,0.25,1,2,4,8.4,0.072,0,0,0
T9058909,2025-03-18 10:43:00,C100369,M100369,Wire,65.3,US,18,0.331,1,2,5,11.6,0.618,0,0,0
T9048509,2025-02-06 01:04:00,C100370,M100370,Online Banking,27.85,US,20,0.293,0,1,3,26.0,0.583,0,0,0
T9004815,2025-02-23 12:59:00,C100371,M100371,Card Present,7.38,UK,13,0.185,1,0,0,20.6,0.241,0,0,0
T9057675,2025-01-04 05:46:00,C100372,M100372,Card Present,35.85,UK,17,0.318,0,0,2,21.8,0.113,0,0,0
T9007318,2025-01-12 13:56:00,C100373,M100373,Card Not Present,28.54,NG,11,0.134,0,3,3,1670.0,0.625,0,0,0
T9024270,2025-04-11 13:47:00,C100374,M100374,Online Banking,47.63,UK,23,0.325,0,1,5,16.8,0.561,1,0,0
T9056790,2025-04-04 03:23:00,C100375,M100375,Online Banking,41.13,IN,23,0.181,0,0,4,9.7,0.097,1,0,0
T9027159,2025-04-04 06:27:00,C100376,M100376,Wire,53.89,IN,17,0.227,0,2,4,3.0,0.213,0,0,0
T9028929,2025-02-09 13:23:00,C100377,M100377,Card Present,65.46,UK,15,0.439,0,0,1,14.8,0.091,0,0,0
T9016097,2025-03-27 21:24:00,C100378,M100378,Card Not Present,43.92,US,17,0.075,0,1,3,2.0,0.148,0,0,0
T9027919,2025-03-06 05:27:00,C100379,M100379,Card Present,61.79,US,14,0.661,1,0,3,24.5,0.191,0,0,0
T9012724,2025-03-03 23:59:00,C100380,M100380,Card Not Present,36.17,US,15,0.2,0,4,6,31.4,0.259,0,0,0
T9060290,2025-02-10 13:20:00,C100381,M100381,Card Present,51.74,IN,21,0.478,0,0,2,36.2,0.374,0,0,0
T9009806,2025-02-03 13:14:00,C100382,M100382,Card Present,48.14,AE,8,0.367,1,1,4,27.9,0.137,0,0,0
T9028040,2025-01-30 05:39:00,C100383,M100383,P2P,16.66,US,5,0.342,0,0,1,9.8,0.213,1,0,0
T9021995,2025-01-23 11:24:00,C100384,M100384,Card Present,44.9,UK,21,0.489,0,2,3,16.3,0.483,0,0,0
T9014095,2025-02-21 22:26:00,C100385,M100385,Card Not Present,293.28,US,11,0.113,0,0,4,7.6,0.427,0,0,0
T9059272,2025-04-12 04:02:00,C100386,M100386,Card Present,185.33,AE,13,0.225,0,2,3,35.3,0.519,0,0,0
T9005563,2025-04-25 17:32:00,C100387,M100387,Online Banking,3.12,IN,3,0.156,0,0,4,6.7,0.155,1,0,0
T9036800,2025-04-23 14:47:00,C100388,M100388,Online Banking,37.31,US,10,0.118,0,2,2,10.4,0.191,0,0,0
T9013557,2025-02-19 20:03:00,C100389,M100389,Card Not Present,49.99,IN,16,0.447,0,0,1,82.4,0.609,0,0,0
T9042516,2025-03-20 07:40:00,C100390,M100390,P2P,17.76,BR,9,0.305,0,2,3,1203.6,0.191,0,0,0
T9062883,2025-01-03 14:07:00,C100391,M100391,Card Present,13.99,IN,19,0.375,0,2,4,59.7,0.136,0,0,0
T9015176,2025-04-02 21:52:00,C100392,M100392,Online Banking,6.53,CA,11,0.657,1,3,5,51.7,0.12,0,0,0
T9024424,2025-01-20 19:39:00,C100393,M100393,Wire,105.22,US,15,0.162,0,3,7,1.1,0.083,0,0,0
T9026151,2025-01-28 16:48:00,C100394,M100394,Card Not Present,161.0,UK,4,0.369,0,0,2,11.1,0.188,1,0,0
T9063554,2025-04-28 12:23:00,C100395,M100395,Card Present,33.3,US,17,0.548,0,4,5,3.3,0.45,0,0,0
T9062246,2025-02-06 15:58:00,C100396,M100396,Card Not Present,64.12,CA,19,0.629,0,2,3,1.3,0.519,0,0,0
T9003242,2025-03-12 12:13:00,C100397,M100397,Card Not Present,128.55,AE,16,0.506,1,2,6,28.7,0.155,0,0,0
T9003075,2025-02-07 19:56:00,C100398,M100398,P2P,254.51,CA,3,0.153,0,0,3,6.6,0.244,1,0,0
T9042010,2025-04-10 18:09:00,C100399,M100399,P2P,12.66,US,16,0.334,0,2,3,18.8,0.521,0,0,0
T9018524,2025-03-28 14:39:00,C100400,M100400,Wire,21.8,IN,8,0.17,0,1,2,19.3,0.071,0,0,0
T9025031,2025-03-02 02:47:00,C100401,M100401,Online Banking,293.11,UK,7,0.331,0,1,3,3.3,0.109,0,0,0
T9029145,2025-03-14 06:26:00,C100402,M100402,Card Not Present,24.95,UK,5,0.327,0,2,3,6.8,0.117,1,0,0
T9013793,2025-01-21 14:49:00,C100403,M100403,Card Present,10.24,AE,23,0.213,0,0,3,3.9,0.319,1,0,0
T9012435,2025-02-19 07:26:00,C100404,M100404,Card Present,106.73,DE,19,0.648,0,2,6,917.0,0.201,0,0,1
T9033344,2025-02-17 23:02:00,C100405,M100405,Online Banking,50.98,US,18,0.039,0,3,4,45.5,0.263,0,0,0
T9031799,2025-04-24 11:56:00,C100406,M100406,P2P,586.4,IN,7,0.142,0,1,5,25.0,0.632,0,0,0
T9011789,2025-01-17 11:51:00,C100407,M100407,Online Banking,25.16,SG,16,0.121,0,1,10,27.3,0.249,0,0,0
T9023338,2025-01-22 14:59:00,C100408,M100408,Card Present,646.86,SG,3,0.207,0,0,4,1828.6,0.673,1,1,0
T9018629,2025-03-31 20:16:00,C100409,M100409,Card Present,49.31,GB,8,0.253,0,1,5,946.0,0.425,0,0,0
T9019172,2025-03-25 18:34:00,C100410,M100410,Online Banking,122.25,US,11,0.26,0,1,3,107.9,0.176,0,0,0
T9028277,2025-04-19 21:54:00,C100411,M100411,Card Not Present,56.65,US,15,0.128,0,0,1,24.8,0.451,0,0,0
T9049518,2025-02-05 19:48:00,C100412,M100412,Card Present,150.15,UK,17,0.495,0,1,7,4.0,0.135,0,0,0
T9027054,2025-01-10 20:05:00,C100413,M100413,Card Not Present,271.92,US,10,0.141,0,2,3,30.7,0.165,0,0,0
T9034043,2025-02-09 15:21:00,C100414,M100414,Card Present,51.2,US,11,0.555,1,1,6,8.6,0.625,0,0,0
T9012913,2025-02-08 18:56:00,C100415,M100415,P2P,24.27,US,21,0.086,0,1,1,0.6,0.183,0,0,0
T9019386,2025-04-16 20:10:00,C100416,M100416,Card Not Present,58.9,UK,12,0.162,0,0,1,0.9,0.388,0,0,0
T9027845,2025-02-23 03:44:00,C100417,M100417,Online Banking,63.85,IN,3,0.184,0,0,1,31.5,0.053,1,0,0
T9057709,2025-04-08 14:38:00,C100418,M100418,Card Not Present,111.43,SG,12,0.28,0,0,2,35.1,0.068,0,0,0
T9013094,2025-03-30 20:05:00,C100419,M100419,Card Present,25.45,IN,3,0.163,0,1,2,36.8,0.088,1,0,0
T9036202,2025-02-05 05:48:00,C100420,M100420,P2P,129.33,US,7,0.162,0,1,3,1.2,0.163,0,0,0
T9048060,2025-04-05 14:57:00,C100421,M100421,Wire,65.94,AE,16,0.427,0,1,4,7.6,0.302,0,0,0
T9047419,2025-03-03 21:49:00,C100422,M100422,P2P,350.93,US,23,0.516,0,1,2,1.6,0.078,1,0,0
T9046465,2025-04-18 23:12:00,C100423,M100423,Card Not Present,79.39,IN,22,0.512,0,1,2,30.3,0.072,0,0,0
T9040712,2025-04-24 20:38:00,C100424,M100424,P2P,245.84,US,23,0.42,0,0,0,3.1,0.145,1,0,0
T9058493,2025-04-09 08:27:00,C100425,M100425,P2P,48.14,BR,4,0.254,0,3,6,2129.8,0.08,1,1,1
T9051956,2025-04-29 09:36:00,C100426,M100426,Card Not Present,22.27,IN,14,0.408,0,0,1,1532.3,0.25,0,0,0
T9040814,2025-03-07 13:57:00,C100427,M100427,Card Present,39.03,UK,1,0.4,0,1,5,8.0,0.071,1,0,0
T9026237,2025-02-17 19:08:00,C100428,M100428,Online Banking,102.95,US,21,0.228,0,0,0,9.7,0.06,0,0,0
T9061626,2025-04-22 21:39:00,C100429,M100429,Card Present,190.31,US,3,0.287,0,1,4,7.3,0.063,1,0,0
